id,fecha,cuenta,texto,sustantivos,adjetivos,verbos,personas,organizaciones,lugares,matcheos
1552304702120943616,2022-07-27,Myriam Bregman,"""Preparación para la represión y criminalización de la pobreza y la protesta para avanzar en el ajuste. Cursos de Seguridad Pública con la policía asesina de EE.UU, que desde el 2015 tuvo más de 100 casos de gatillo fácil de negros y afroamericanos. #BlackLivesMatter 👇 https://t.co/el4qxfxVgs""","represión-21,criminalización-33,pobreza-55,protestar-68,ajustar-96,cursos-104,policía-139,2015-178,caso-199,gatillo-208,negro-225,afroamericano-234",fácil-216,"avanzar-82,asesino-147,tener-183,#-250,https://t.co/el4qxfxvgs-270",https://t.co/el4qxfxVgs-270,Cursos de Seguridad Pública-104,EE.UU-158,"criminal,policía"
1550660997274222593,2022-07-23,Myriam Bregman,"""[POLÍTICA] ""Sus crímenes nunca fueron investigados"": Bregman cuestionó que Aldo Rico siga ""hablando impunemente"". 👇👇👇\nhttps://t.co/Zs13HuG1zb""",crimen-17,"[-1,]-10","ser-32,investigar-39,cuestionar-62,seguir-86,hablar-92","Bregman-54,Aldo Rico-76","",Zs13HuG1zb-133,crímenes
1550617722698059776,2022-07-22,Myriam Bregman,"""Aldo Rico sigue hablando impunemente porque sus crímenes nunca fueron investigados ni castigados; al revés, lo apañaron designándolo como funcionario o considerándolo ""aliado político"". Basta de impunidad para los genocidas.""","crimen-49,funcionario-139,aliar-169,impunidad-196,genocida-215","castigar-87,político-176","hablar-17,ser-64,investigar-71,apañar-112,designándolo-121,considerándolo-153,basta-187",Aldo Rico-1,"","",crímenes
1550195905302781952,2022-07-21,Myriam Bregman,"""Presentan un proyecto en el Congreso para repudiar la criminalización de las organizaciones en Jujuy https://t.co/zAildoBrbG""","proyectar-14,criminalización-55,organización-78","",repudiar-43,"",Congreso-29,Jujuy-96,criminal
1549458537277005826,2022-07-19,Myriam Bregman,"""Hoy en Congreso, los #Diputados  @myriambregman @NicolasdelCano @vilcalejandro @RominaDelPla @JCAlderete_CCC y @eduardotoniolli presentaron un proyecto q repudia la criminalización de las organizaciones sociales en Jujuy. Acá el proyecto👇y una síntesis👉 https://t.co/PeSVJtTRT9 https://t.co/xa0eqdyCmb""","proyectar-144,criminalización-166,organización-189,proyectar-230,síntesis-245",social-204,"presentar-129,repudiar-155","","","Congreso-8,Jujuy-216",criminal
1549452441430679552,2022-07-19,Myriam Bregman,"""Diputados de distintos bloques repudian la criminalización de las organizaciones en Jujuy https://t.co/sZnXqh1Xxh, vía @izquierdadiario""","bloque-24,criminalización-44,organización-67,vía-116","","","","",Jujuy https://t.co/sZnXqh1Xxh-85,criminal
1549406570882207750,2022-07-19,Myriam Bregman,"""Estamos con @Patriciodc frente a la casa de Jujuy, repudiando la criminalización y persecución a las organizaciones sociales y políticas. https://t.co/UjwVXTyvpQ""","casar-37,criminalización-66,persecución-84,organización-102","social-117,político-128","estamos-1,repudiar-52,https://t.co/ujwvxtyvpq-139","","",Jujuy-45,criminal
1549398717119225861,2022-07-19,Myriam Bregman,"""La fuerza de lxs trabajadorxs, ocupados y desocupados, se va a hacer sentir en la provincia.\nGerardo Morales no puede seguir con este plan nefasto, el hambre no se combate con palos y con espionaje.\n¡Basta de criminalizar la protesta! https://t.co/bpT75RVGWH""","forzar-4,plan-136,hambre-153,palo-178,protestar-228","ocupar-32,desocupar-43,nefasto-141,https://t.co/bpt75rvgwh-238","trabajadorxs-18,hacer-64,sentir-70,seguir-120,combatir-166,criminalizar-212",Morales-103,"","",criminal
1549214616793669633,2022-07-19,Myriam Bregman,"""@myriambregman @saturnetroc @izquierdadiario Muy grave. Un fiscal que solicita espiarnos sin denuncia, y que se infiltre la policía en una movilización de diversos sectores en el inicio de las sesiones Legislativas donde habló Morales. Ese día el Gobernador nos trató de delincuentes.\nAsí criminalizan la protesta en Jujuy,""","fiscal-60,denunciar-94,policía-125,movilización-140,sector-165,iniciar-180,sesión-194,día-241,protestar-307","@izquierdadiario-29,gravar-50,legislativas-203","@myriambregman-1,solicitar-71,espiarnos-80,infiltrar-113,hablar-222,tratar-263",Morales-228,"",Jujuy-319,"criminal,policía"
1549128747504152576,2022-07-18,Myriam Bregman,"""Hay que dejar de robar 21 años https://t.co/cv0EIG48Ia""",año-27,"","dejar-9,robar-18","","","",robar
1549066045188898817,2022-07-18,Myriam Bregman,"""Realizamos una conferencia de prensa con organizaciones sociales,ddhh y la izquierda para denunciar al Gobierno de Morales q ordenó q la policía se infiltre en nuestros espacios. \nEn Jujuy hacen espionaje ilegal desde el Estado, te allanan para buscar pruebas y luego arman causa. https://t.co/8aW6k71TGx""","conferenciar-16,prensar-31,organización-42,izquierdo-76,policía-138,espacio-170,espionaje-197,prueba-254,causar-276","social-57,ilegal-207","realizamos-1,denunciar-91,ordenar-126,infiltrar-149,buscar-247","","","Gobierno de Morales-104,Jujuy-185,Estado-223",policía
1546905007571800066,2022-07-12,Myriam Bregman,"""Ataque: para la Cámara de Casación, los crímenes de la dictadura no aplican como “genocidio”  https://t.co/02TgCzbWZd\nPor @rosaquiara, vía @izquierdadiario""","ataque-1,crimen-41,dictadura-56,genocidio-83,vía-137","","","",Cámara de Casación-17,"",crímenes
1546571704020992005,2022-07-11,Myriam Bregman,"""Javier trabajó 17 años en Ausa. Al volver a su puesto presencial luego de la pandemia lo encontró tomado por policías. Lo denunció y lo echaron por ""hostigar a sus compañeros"", en alusión a los uniformados. Los costos de enfrentar a la Policía de la Ciudad.\nMi nota https://t.co/i8pQxE6MOg""","año-19,poner-48,pandemia-78,policía-110,compañero-165,uniformar-195,costo-212,noto-263","presencial-55,tomar-99,https://t.co/i8pqxe6mog-268","trabajar-8,volver-36,encontrar-90,denunciar-123,echar-137,hostigar-150,enfrentar-222",Javier-1,"",Ausa-27,policía
1545772796344766470,2022-07-09,Myriam Bregman,"""@TeleCentroAr o cómo robar en forma legal. Maestros.""",formar-31,legal-37,robar-22,"","",Maestros-44,robar
1545164167514099713,2022-07-07,Myriam Bregman,"""Congreso nacional  | Conferencia de prensa contra la criminalización a organizaciones piqueteras  https://t.co/gwiB4J7hpT, vía @izquierdadiario""","prensar-37,criminalización-54,organización-72,vía-124","nacional-10,piqueteras-87","","","",Congreso nacional-1,criminal
1545157468145287169,2022-07-07,Myriam Bregman,"""Junto a organizaciones sociales, políticas de izquierda nos manifestamos rechazando la criminalización de la protesta y la persecución que lleva adelante la justicia de Gerardo Morales contra dirigentes sociales y sus organizaciones.\n(Sigue 👇🏼) https://t.co/EZSDziOK8a""","organización-9,izquierdo-47,criminalización-88,protestar-110,persecución-124,justicia-158,dirigente-193,👇-243","junto-1,social-24,político-34,social-204","manifestar-61,rechazar-74,llevar-140,organizaciones.\n(sigue-219",Gerardo Morales-170,"","",criminal
1545116948538818560,2022-07-07,Myriam Bregman,"""#CongresoNacional | Conferencia de prensa contra la criminalización de las organizaciones piqueteras.\n\nConvocada por la @UTEPoficial, @MovimientoEvita, la @CccNacional, @BarriosDePieOk, entre otras. Participan la diputada @myriambregman (@Fte_Izquierda) y @raulgodoy__ (PTS-MAC). https://t.co/ShRzhM79eS""","prensar-36,criminalización-53,organización-76,diputar-216","piqueteras.\n\nconvocada-91,@cccnacional-158","#-1,https://t.co/shrzhm79es-283","","",CongresoNacional-2,criminal
1545097274572906500,2022-07-07,Myriam Bregman,"""En plaza Belgrano #Jujuy el FPDS presente, junto a un arco unitario de organizaciones, diciendo no la a persecución y criminalización de los movimientos populares. Arriba los y las que luchan. \nLa deuda es con el pueblo: no con el FMI. https://t.co/z1IOMamh0O""","plaza-4,arco-55,organización-72,persecución-105,criminalización-119,movimiento-142,deuda-199,poblar-215","presentar-34,juntar-44,unitario-60,popular-154",\nla-194,"","FPDS-29,FMI-233",Belgrano #Jujuy-10,criminal
1545097234756280320,2022-07-07,Myriam Bregman,"""""El FMI acaba de sacar un comunicado pidiendo que se ajuste el gasto social, la estigmatización y criminalización de las organizaciones sociales tiene el objetivo de demonizar a los que reclaman"", @myriambregman en la conferencia de prensa para rechazar los ataques a movimientos. https://t.co/i52YZon63K""","comunicar-27,gastar-64,estigmatización-81,criminalización-99,organización-122,objetivar-155,conferenciar-219,prensar-234,ataque-259,movimiento-269","social-70,social-137","sacar-18,ajustar-54,tener-146,demonizar-167,rechazar-246,https://t.co/i52yzon63-282","",FMI-5,"",criminal
1545040102451200000,2022-07-07,Myriam Bregman,"""#Mendoza Libertad YA a las detenidas por reclamar #JusticiaPorAgostina\nRepudiamos la criminalización a las que luchan por #NiUnaMenos""","detenido-28,criminalización-87","","reclamar-42,justiciaporagostina\nrepudiamos-52","",NiUnaMenos-125,Mendoza Libertad YA-2,criminal
1544831296748281856,2022-07-06,Myriam Bregman,"""Mucha rapidez la del gobierno y la policía en responder con represión a quienes salimos por #NiUnaMenos! Queremos #VerdadYJusticiaPorAgostina y libertad para las detenidas! #LasPibasNoSeTocan https://t.co/GGujixUslP""","rapidez-7,policía-36,represión-61,#-93,libertar-145,detenido-163","","responder-47,salir-81,queremos-106","","","",policía
1544750757437644808,2022-07-06,Myriam Bregman,"""Comparto la entrevista que me hicieron desde Jujuy por los hechos represivos que se están viviendo. \nEntrevista | Bregman: ""Hay que unir fuerzas y enfrentar esta criminalización a los movimientos sociales"" \nhttps://t.co/NvxUyhpUOf""","entrevistar-13,hecho-60,fuerza-139,criminalización-164,movimiento-186,nvxuyhpuof-223","represivo-67,\nentrevista-101,social-198","comparto-1,hacer-31,estar-85,vivir-91,unir-134,enfrentar-149","Bregman-116,NvxUyhpUOf-223","","Jujuy-46,\nEntrevista-101",criminal
1544693490663161856,2022-07-06,Myriam Bregman,"""Gerardo Morales tomó la posta y quiere transformar los planes sociales en trabajo para la Policía.\n¡No a la criminalización de la protesta y la organización!\nhttps://t.co/YkIPIVBkgb""","posta-25,plan-56,trabajar-75,criminalización-110,protestar-132","social-63,ykipivbkgb-174","tomar-17,querer-33,transformar-40",Gerardo Morales-1,"","",criminal
1544654393890557952,2022-07-06,Myriam Bregman,"""#Urgente La policía de Gerardo Morales allana la sede del FOL en Jujuy ubicada en Alto Comedero. \nRepudiamos grave accionar del Gobierno para perseguir y criminalizar a las organizaciones que luchan en las calles  contra el hambre y la pobreza, contra el ajuste en curso. https://t.co/PO0PzIkQs2""","policía-13,sedar-50,organización-175,calle-208,hambre-226,pobreza-238,ajustar-257,cursar-267","ubicar-72,gravar-111,https://t.co/po0pzikqs2-274","#-1,allanar-40,\nrepudiamos-98,accionar-117,perseguir-144,criminalizar-156",Gerardo Morales-24,FOL-59,"Jujuy-66,Alto Comedero-83,Gobierno-130","criminal,policía"
1543393592101576709,2022-07-03,Myriam Bregman,"""Si, murió Etchercolatz, pero dónde están Clara Anahí, Julio Jorge López y todos los compañeros que pasaron por casi 30 centros clandestinos que él comandó. Que se abran los archivos, como mínima reivindicación a sus torturados y desaparecidos https://t.co/gQ8c6t3SmM""","compañero-85,centro-120,archivo-174,reivindicación-196","clandestino-128,mínimo-189,torturar-217,desaparecido-230","morir-5,pasar-100,comandar-148,abrir-164","Etchercolatz-11,Clara Anahí-42,Julio Jorge López-55","","",clandestino
1543270483285647362,2022-07-02,Myriam Bregman,"""@porquetendencia #NuncaMas\nMurió Etchecolatz en la cárcel gracias a la lucha de organismos y familiares.\n\nPero no hay que olvidar que el estado fue responsable de la desaparición de Jorge Julio López, no lo cuidaron bien ni investigaron correctamente después, esto decía su abogada Myriam Bregman: https://t.co/SzfF6LX6w0""","cárcel-53,luchar-73,organismo-82,estar-141,desaparición-170,abogar-278",responsable-152,"olvidar-126,cuidar-211,investigar-228","NuncaMas\nMurió Etchecolatz-19,Jorge Julio López-186,Myriam Bregman-286","","",cárcel
1543220527757606912,2022-07-02,Myriam Bregman,"""Unos construyen la impunidad, ellas construyeron la lucha por la cárcel común y efectiva a los genocidas cómo Etchecolatz. \nAdriana Calvo y lxs 30.000 Presentes ✊ https://t.co/v7krNN8utY""","impunidad-20,luchar-53,cárcel-66,genocida-96,\nadriana-124","común-73,efectivo-81",construir-37,"Etchecolatz-111,\nAdriana Calvo-124","","",cárcel
1543198031167758336,2022-07-02,Myriam Bregman,"""A los 93 años murió el genocida Miguel Osvaldo Etchecolatz. Se lleva con él con la verdad sobre cientos de detenidos-desaparecidos, sobre Jorge Julio López y Clara Anahí.""","año-10,genocida-24,verdad-84","","morir-15,llevar-64","Miguel Osvaldo Etchecolatz-33,Jorge Julio López-139,Clara Anahí-159","","",detenidos
1543191257538707456,2022-07-02,Myriam Bregman,"""Murió Etchecolatz, estuvo en una cárcel común hasta el último de sus días. Logramos que se lo condene por genocidio. Nunca dijo el destino de Clara Anahí Mariani ni de los desaparecidos y se le garantizó impunidad en la desaparición de Julio López. https://t.co/6LGmEQP4Je""","cárcel-34,día-70,genocidio-107,destinar-132,impunidad-205,desaparición-221","común-41,último-56,desaparecido-173","murió-1,estar-20,logramos-76,condenar-95,decir-124,garantizar-195,https://t.co/6lgmeqp4je-250","Etchecolatz-7,Julio López-237","","",cárcel
1541501211521830912,2022-06-27,Myriam Bregman,"""Alabama (EE.UU.) criminaliza el aborto con penas máximas de prisión perpetua. ¿Las violaciones? No, para eso las penas son de seis meses.\n\nNo quisiera hacer un ranking de punitivismo, pero se pasan 🤦🏻‍♀️""","abortar-33,penar-44,prisión-61,violación-84,penar-114,meses.\n\nno-132,ranking-163","máximo-50,perpetuo-69","criminalizar-18,ser-120,querer-145,hacer-154,🤦-201","","","Alabama-1,EE.UU.-10","criminal,prisión"
1541179620761841664,2022-06-26,Myriam Bregman,"""20 años y la lucha continúa. La masacre de Avellaneda es un crimen de Estado. #Justicia ✊ Darío y Maxi ¡Presentes! https://t.co/8x62J07WGr""","año-4,luchar-14,masacrar-33,crimen-61","","continuar-20,https://t.co/8x62j07wgr-116","Darío-91,Maxi-99","","",crimen
1540671260933373952,2022-06-25,Myriam Bregman,"""20 años de Kosteki y Santillán: un crimen de Estado aún sin plena justicia.\nNuestro recuerdo de aquella jornada terrible.  https://t.co/IQO0wQdxfz vía @elDiarioAR @MauriCaminos""","año-4,crimen-36,justicia.\nnuestro-67,jornada-106,vía-149","pleno-61,recordar-86,terrible-114","","Kosteki-12,Santillán-22","",Estado-46,crimen
1540103258555011072,2022-06-23,Myriam Bregman,"""""Las horas al 200"". Breve historia de cómo le robaron un derecho a los trabajadores del Neumático y ningún gobierno se los restituyó. Sigue la huelga.\nEn https://t.co/EJA5w5tPaK https://t.co/UfamL7KpsT""","hora-6,historia-27,derecho-58,trabajador-72,gobernar-108,huelga.\nen-144,https://t.co/ufaml7kpst-180",breve-21,"robar-47,restituir-124,sigue-135","",Neumático-89,Sigue-135,robar
1539756940972404736,2022-06-22,Myriam Bregman,"""Otra vez Berni reprimiendo, ahora al reclamo de estudiantes y docentes del ISFD 103 de Lomas de Zamora. \nOtra vez Kicillof lo confirmará en su puesto. \nExigimos la inmediata libertad de los detenidos. Todo el apoyo al reclamo de la comunidad educativa. https://t.co/txtV8tftMD""","vez-6,reclamar-38,estudiante-49,docente-63,poner-145,libertar-177,detenido-193,apoyar-212,reclamar-221,comunidad-235","inmediato-167,educativo-245,https://t.co/txtv8tftmd-256","reprimir-16,confirmar-128,\nexigimos-153","Berni-10,Kicillof-116","","",detenidos
1539417852893093888,2022-06-22,Myriam Bregman,"""El gobierno de @Kicillofok manda a la bonaerense de Berni para amedrentar a los trabajadores del neumático que están de paro reclamando por sus derechos. Fuera la policía de bridgestone. Viva la lucha de los trabajadores del SUTNA. https://t.co/FzxcvgWUIH""","trabajador-81,neumático-98,parir-121,derecho-145,policía-164,luchar-196,trabajador-209",bonaerense-39,"mandar-28,amedrentar-64,estar-112,reclamar-126,viva-188","","",Berni-53,policía
